lon_wgs84,lat_wgs84,name,case,office_count,residential_count,mall_count,metro_station_count,dist_to_nearest_luckin,dist_to_nearest_starbucks,dist_to_nearest_metro_exit
118.11773457945866,24.479631103147387,瑞幸咖啡(明发商业广场南区店),1,27,44,5,1,396.3881682696281,542.3774464557832,412.3632021135172
118.12770809651153,24.501934891329764,瑞幸咖啡(台商会馆店),1,9,30,4,0,435.4033027581803,646.4193382887916,549.0493077556584
118.1007879637974,24.51282571919577,瑞幸咖啡(湖里公园地铁公寓店),1,24,21,0,2,685.5893421780532,124.26107858933831,329.3464437899274
118.18565835508348,24.49081099980662,瑞幸咖啡(瑞达国际金融中心店),1,17,10,0,1,413.9372746991492,760.9781405771948,310.6039925162356
118.15169841414227,24.53286871218613,瑞幸咖啡(首泰国际广场店),1,54,11,1,0,197.77819906014938,459.97088168934107,722.8411320430631
118.15340532680446,24.479956573455727,瑞幸咖啡(厦门加州城市广场店),1,6,23,5,0,341.0649133315004,293.8840411197423,1013.0627770402994
118.13554445208534,24.478285300508414,瑞幸咖啡(厦门金鸡亭店),1,5,32,0,0,801.9308703254305,1122.3319253847383,1594.3416453607465
118.10009208015136,24.433747186984327,瑞幸咖啡(曾厝垵店),1,0,6,0,1,348.22538238073645,1015.579453231689,3057.955597286044
118.11521106197073,24.518072267384788,瑞幸咖啡(日华国际大厦店),1,39,18,1,1,279.67555905948154,1013.6054314678593,318.50855523595646
118.17033571748458,24.477779842103608,瑞幸咖啡(莲前集团大厦店),1,14,22,0,0,448.0448563186048,1024.4066696415744,980.1952455479768
118.1392588376649,24.5288940931785,瑞幸咖啡(火炬新科广场店),1,11,27,0,0,539.2371083840023,46.6781920601928,722.2558267235862
118.11805988687814,24.552031638694828,瑞幸咖啡(机场北院儿里店),1,16,8,0,0,328.2336185119861,79.96873287799787,1382.6438154233742
118.14543043988743,24.534076855489925,瑞幸咖啡(清华海峡研究院店),1,15,22,1,0,487.0623302049662,895.3731658464475,1049.078838685584
118.1796265265972,24.50957185892748,瑞幸咖啡(鼎丰财富中心店),1,26,11,2,0,181.39205232111703,68.35265724219414,750.0207600200689
118.1870586093868,24.477139279568014,瑞幸咖啡(JFC品尚中心店),1,19,5,6,0,125.64887224831664,122.49169406987534,902.1929511190933
118.13946507230636,24.503955260965345,瑞幸咖啡(祥店国贸阳光店),1,5,23,0,0,432.3074435729346,1775.9145552887876,1113.432031771589
118.1450519159818,24.515083954156232,瑞幸咖啡(永建顶尚店),1,11,16,0,0,1016.8768504502087,1032.486594376908,716.7804649284144
118.10031274557012,24.468730887561584,瑞幸咖啡(中石化文灶店),1,21,59,2,1,351.7875791965249,473.36332838978365,93.84191286894703
118.15155344293736,24.527538847641154,瑞幸咖啡(锦厦科技大厦店),1,57,28,0,1,101.58511907287472,907.5928413476179,132.77501545928206
118.12816023110054,24.498024923385632,瑞幸咖啡(华永天地店),1,18,38,3,0,366.82175075690407,756.3827886052588,516.422256300409
118.15583904640852,24.511630669386353,瑞幸咖啡(厦门汇盈大厦店),1,7,11,3,0,305.40369267820023,181.03544790805694,1544.7122963680451
118.14182079575988,24.497317127813513,瑞幸咖啡(厦门日报社新闻大厦店),1,7,55,0,0,388.35702190736896,1375.843011399528,486.0879444977422
118.0989133937315,24.52809905555969,瑞幸咖啡(翔鹭花城店),1,7,30,0,0,684.7285654522159,683.3440299380632,1166.956401245697
118.15089263437768,24.48838138007188,luckin coffee 瑞幸咖啡(厦门蔡塘爱琴海购物中心店),1,5,10,3,1,967.0877044574917,26.181279480702287,188.23438236309144
118.120316384157,24.427779035750586,瑞幸咖啡(曾厝垵店),1,0,0,0,0,1320.5882633502108,213.80722272345565,4682.55649189291
118.15576928034451,24.477764534356822,瑞幸咖啡(瑞景商业广场店),1,7,25,5,0,341.0649133315004,58.18072996251721,1169.902068709672
118.16671538783604,24.50932271162487,瑞幸咖啡(厦门弘爱医院店),1,1,16,1,0,678.3592937283167,649.4465856104188,1545.3111008620863
118.15284651720825,24.52843328063085,瑞幸咖啡(无限青创大厦店),1,68,23,0,1,121.47782855822717,762.1734572582835,272.7676392760571
118.1678428343911,24.472441250360117,瑞幸咖啡(前埔东路店),1,1,24,1,0,642.9218982386833,1414.9741302495486,1579.6042426323
118.10675770270204,24.47105411811153,瑞幸咖啡(罗宾森购物广场店),1,31,44,8,1,228.88053127964727,112.86373373783547,217.4790498148277
118.15604629614714,24.529371229064456,瑞幸咖啡(力拓新城店),1,70,21,0,0,181.85396284692425,601.3329936371194,576.3921983971305
118.09576672790573,24.52202477027755,瑞幸咖啡(跨境电商店),1,15,28,0,0,648.8719979161384,962.696120724078,1245.9664071837967
118.11723153267754,24.511397283415462,瑞幸咖啡(湖里大唐世家店),1,9,41,1,2,231.2646680845303,249.3909676762118,211.24090091637441
118.12613865844013,24.509211888671732,瑞幸咖啡(联发欣悦里店),1,15,36,1,0,727.1239877003829,677.8760278097297,745.5470783681549
118.18689511976234,24.47865924525183,瑞幸咖啡(中航紫金广场店),1,17,5,6,0,147.88291961555313,72.08178217273452,769.2851594296301
118.18973999632338,24.488799731465463,瑞幸咖啡(匹克国际大厦店),1,41,12,1,1,87.19455263444115,976.8773604880809,198.6879022067349
118.16051702922655,24.534685124795327,瑞幸咖啡(海天广场店),1,15,16,1,1,456.01939208552443,485.8900435412767,94.63453655326752
118.09343648400048,24.438399105216416,luckin coffee 瑞幸咖啡(厦门大学科艺楼店),1,1,6,0,0,501.5289131532825,406.309740982892,2222.5283322137675
118.16813041796296,24.488539395058876,瑞幸咖啡(宝龙一城店),1,15,12,2,1,406.40455088766805,102.9206479532792,97.39184505096438
118.08815344378114,24.44055409505764,瑞幸咖啡(厦门大学西门演武1658店),1,5,34,2,1,453.0317608595748,356.4254101190537,1711.2010800959054
118.15430375825665,24.532912434012484,瑞幸咖啡(宏益华府店),1,68,14,1,0,257.30890671472065,253.03434627633558,665.0513923506218
118.11197313468762,24.440948048541895,瑞幸咖啡(厦门大学思明校区学生公寓店),1,0,28,0,0,26.02471659450732,701.2524468064619,3001.3492131591784
118.11394882919248,24.496403233899738,luckin coffee 瑞幸咖啡(屿后路店),1,14,38,0,0,524.2108023598802,625.1940976934931,832.2634472026506
118.08554882241413,24.471019470812543,luckin coffee 瑞幸咖啡(百脑汇科技大厦店),1,18,68,3,0,490.8081518807196,13.116798143979723,1223.5416301280097
118.12120649573852,24.474691896645073,luckin coffee 瑞幸咖啡(建发花园店),1,6,34,0,0,445.62378621083417,812.5331131492552,867.2069856644775
118.1731163724002,24.482088765273716,luckin coffee 瑞幸咖啡(明丰财富中心店),1,24,28,0,0,455.23318843876746,549.2611524483929,611.4575429250626
118.14065158556868,24.533593854319204,luckin coffee 瑞幸咖啡(围里村店),1,5,33,0,0,487.0623302049662,578.6747737008883,1204.7470376308424
118.14987506800466,24.532230387542487,瑞幸咖啡(博宏科技大厦店),1,46,14,1,0,197.77819906014938,656.8143287341892,670.031128438167
118.12740804805836,24.536627802673543,瑞幸咖啡(高崎机场T3航站楼B1店),1,8,1,0,0,780.847524235456,149.2229436412104,1538.2097696310193
118.17992204178655,24.484163695006536,瑞幸咖啡(创想中心B座店),1,10,15,0,1,277.7072936226687,180.74873217607586,50.266571727936984
118.17608150369432,24.485518839128037,瑞幸咖啡(创想中心A座店),1,25,17,1,1,253.92864044473586,452.14863635177767,399.67927350299703
118.12268859849397,24.494299650020075,luckin coffee 瑞幸咖啡(汇腾天虹店),1,32,39,3,1,279.6192119644846,71.06191973288965,20.20651138121558
118.15776652069114,24.529840460630144,瑞幸咖啡(希尼亚国际大厦店),1,54,18,0,0,181.85396284692425,586.2737453208342,575.2815855958526
118.15202166118505,24.540395099930393,瑞幸咖啡(厦门五石商务中心店),1,8,9,0,0,834.1178127698057,724.8153800981169,849.6893260982638
118.17529098931378,24.493366570250885,瑞幸咖啡(软件园二期27号楼店),1,4,0,1,0,176.25224061995212,792.6732618619462,872.4920376099121
118.12126802302092,24.552450032122323,luckin coffee 瑞幸咖啡(航空自贸广场店),1,19,8,1,0,328.2336185119861,325.6778994489839,1594.769045773473
118.18209204872826,24.530320890289104,瑞幸咖啡(宝拓大厦店),1,22,12,2,0,157.16897363323906,264.9050806434821,1206.5800776964898
118.09747701237588,24.435785973738582,瑞幸咖啡(厦门大学南门白城沙滩店),1,0,7,0,0,348.22538238073645,830.3951620380157,2711.636387410083
118.15278823771972,24.530366395915973,luckin coffee 瑞幸咖啡(合立道大厦店),1,83,20,0,0,214.15512380825297,573.2916416748642,466.3644069959962
118.17801963868442,24.508849815488222,瑞幸咖啡(新景地大厦店),1,27,15,2,0,181.39205232111703,178.47213735457441,911.4728092117531
118.17453598744818,24.50928641468043,瑞幸咖啡(厦门中国人寿大厦店),1,25,17,3,0,298.4157099023233,55.78848159206253,1139.5331598826194
118.11037348124614,24.435482758284188,瑞幸咖啡(软件园一期北区店),1,12,15,0,0,605.6783403664434,76.13991164314963,3434.534168344198
118.12706491147296,24.52958358329941,luckin coffee 瑞幸咖啡(太古生活区店),1,6,16,0,0,780.847524235456,785.2586857225344,1142.8155813076207
118.19194282806392,24.491180779349257,瑞幸咖啡(观音山世纪大厦店),1,28,5,1,0,160.34935244269184,1290.990041535212,498.31950859181495
118.11031284879591,24.52685940676476,luckin coffee 瑞幸咖啡(大潭街店),1,8,10,0,1,683.8085658849018,605.247234527527,4.041641061780896
118.19044508947768,24.496148022558614,瑞幸咖啡(观音山商务区10号楼店),1,21,9,1,1,206.58608163768432,1525.4627274762888,187.4574119594298
118.18186339731923,24.531724636394216,瑞幸咖啡(同安商务大厦店),1,22,11,2,0,157.16897363323906,129.89871176048908,1346.1459169865827
118.19141802341753,24.485815083631092,瑞幸咖啡(观音山信义国际中心店),1,27,7,1,1,100.73912172222693,845.620252059561,379.55169407589113
118.15544385925244,24.444218884730724,瑞幸咖啡(黄厝海滩日出店),1,0,5,0,0,2087.935675730571,3727.5235887054146,4854.209802029084
118.1571498127983,24.51828693980329,瑞幸咖啡(湾悦城SOHO湾区A座店),1,7,20,2,0,490.80056955340615,123.50468100538497,937.5151953877315
118.15962892216668,24.462680098854563,瑞幸咖啡(厦门城市职业学院学生街店),1,0,8,0,0,1364.3953695791674,1741.669668692773,2794.471479019786
118.17125720340285,24.503565489679556,瑞幸咖啡(金龙广场店),1,10,11,1,0,319.1110537640268,333.79204926237367,1700.929091802844
118.1868883511617,24.531887557047064,luckin coffee 瑞幸咖啡(砂之船奥特莱斯店),1,14,2,2,0,509.3813616880347,16.302551986643632,1589.3484518564096
118.18090125945749,24.486505843439687,瑞幸咖啡(软件园二期40号楼店),1,9,13,0,1,172.9948829127471,100.60377126402604,324.34788260801054
118.17349877982558,24.489823690548036,瑞幸咖啡(软件园二期16号楼店),1,13,6,2,0,303.5649248596257,360.4586550210705,468.532417625085
118.17344653124152,24.50563688430895,瑞幸咖啡(湖里万达C区2号楼店),1,18,15,2,0,163.21775529025584,146.33769081900417,1486.4978032921651
118.17842622852864,24.48632729639597,瑞幸咖啡(软件园二期52号楼店),1,14,6,0,1,151.96002340259412,249.00611423459887,298.8644483124128
118.19147408605996,24.48672331853177,瑞幸咖啡(观音山汇金国际中心店),1,33,6,1,1,100.73912172222693,937.4435224390096,346.50335523393596
118.18633055414077,24.496271989901757,瑞幸咖啡(观音山海西金谷广场T3店),1,18,13,1,1,2.1137949304092425,1309.2489331218223,151.3274197401694
118.1794506674036,24.487329329891978,瑞幸咖啡(厦门软件园二期57号楼店),1,13,8,0,1,151.96002340259412,231.95979292086602,386.4982531219472
118.17292412854108,24.50703109626999,瑞幸咖啡(湖里万达广场5号门店),1,18,17,2,0,163.21775529025584,92.72067100639569,1421.0847478354417
118.17655948985885,24.48830015768867,瑞幸咖啡(软件园二期26号楼店),1,17,4,1,0,288.9990596989421,497.1836917137688,580.6276493994894
118.15505091682998,24.51429256939728,luckin coffee 瑞幸咖啡(五缘湾悦都汇购物中心店),1,9,14,4,0,305.40369267820023,55.48059931108447,1239.688799334787
118.18173504914012,24.48977085538254,瑞幸咖啡(软件园二期63号楼店),1,12,9,0,0,355.94450142326673,471.65804636038945,575.8900031939094
118.17355367157134,24.493291316554245,瑞幸咖啡(软件园二期15号楼店),1,5,6,1,0,176.25224061995212,660.9391041821913,746.7121332444958
118.18408048264034,24.47842426103251,瑞幸咖啡(特房波特曼财富中心店),1,18,10,6,0,208.08633137172052,80.16075464400276,613.9318982278472
118.18877132585634,24.495083030549697,瑞幸咖啡(观音山商务区7号楼店),1,22,10,1,1,15.803831956837913,1327.1119104606782,71.25732332771221
118.19114393806058,24.492430641165132,瑞幸咖啡(观音山世纪财富中心店),1,27,5,0,0,160.34935244269184,1295.996451033251,419.1402791932878
118.17196611722343,24.487468454810195,瑞幸咖啡(软件园生活广场店),1,21,11,2,1,303.5649248596257,61.18654382456039,209.405547097887
118.19042486817725,24.498636349987372,luckin coffee 瑞幸咖啡(海峡明珠广场店),1,17,11,1,2,275.5676217547161,1700.3951529637393,248.46702936662015
118.15677889169652,24.53239092007688,瑞幸咖啡(金海湾财富中心店),1,60,20,1,0,257.30890671472065,286.76658328574104,515.2561179146358
118.1435211000641,24.547175982911188,瑞幸咖啡(高崎机场T4航站楼店-安检内),1,0,0,0,0,1109.7354522960968,166.91294015820176,1980.7017876774898
118.1180268935023,24.50943980052138,luckin coffee 瑞幸咖啡(塘边宝龙天地店),1,8,42,1,1,231.2646680845303,27.561978757972334,19.87191595841195
118.19214345620853,24.488656725751813,瑞幸咖啡(观音山天瑞99商务中心店),1,33,6,1,1,174.75725546537507,1159.981311510369,422.37526944010745
118.15024350256388,24.524498151095944,luckin coffee 瑞幸咖啡(厦门韬瑞广场·拾尚里店),1,19,19,0,1,361.9355319284961,913.075223914588,107.3640977699925
118.12569482251942,24.495599426082748,luckincoffee,1,31,43,4,1,12.515878927898394,396.7769298917462,297.8169289271338
118.08071616160711,24.46741701576612,luckincoffee,1,29,71,0,0,10.83570071697222,620.276470818001,988.6801690295216
118.18633256019628,24.496252990622835,瑞幸咖啡总部大楼,1,18,13,1,1,2.1137949304092425,1307.4392603696754,150.88653703781392
118.1886279986964,24.495026777288704,瑞幸咖啡有限公司,1,21,10,1,1,15.803831956837913,1313.316455495213,55.99253972362495
118.14341388511143,24.530990879748696,(control),0,5,47,0,0,398.1459198679343,526.4308781208864,929.1989984496123
118.10353247351233,24.476155967633424,(control),0,13,53,2,1,297.89413206327,369.1213529667845,34.84098977742928
118.10251751673597,24.546742355752674,(control),0,0,2,0,0,1679.726567526511,1710.1790496095034,1109.012082058471
118.0925288327832,24.511051637561216,(control),0,39,26,0,0,164.40192641031487,274.1932782177023,836.389019406757
118.12972385684324,24.516689673369825,(control),0,15,8,0,0,490.0150870139979,1414.791637697674,505.44301154549976
118.19348646047428,24.51673839299002,(control),0,0,0,0,0,1324.7128727075017,1626.3445764082612,866.8758134963672
118.13749443889003,24.4860599885731,(control),0,15,24,0,0,284.1513834635226,769.3881221703037,729.2654844364874
118.0965040131228,24.49188873019593,(control),0,19,25,0,1,267.171430467604,635.3620362877158,144.36159111804955
118.14594293358763,24.4893473294897,(control),0,0,6,0,1,512.8821963118152,537.7159546407299,203.55196925271517
118.08867338087408,24.483769283421466,(control),0,8,11,0,1,79.54944198011817,661.2372000985098,84.46183355698481
118.11439445627381,24.51374779926738,(control),0,18,39,1,1,221.15260102448607,625.5327038746728,10.688288964050967
118.08259659363966,24.4681947969552,(control),0,30,63,4,0,209.14900117344405,420.7306247241014,1015.0717809222288
118.13510420905672,24.48622585634145,(control),0,18,33,0,0,88.49815495171458,527.2576857400967,835.3692314507366
118.09807319339993,24.52001221386576,(control),0,11,32,0,0,322.9142678168246,785.4332820673799,923.4130715102178
118.09990971520608,24.54128587536065,(control),0,4,0,0,0,1463.7745604868533,1873.2687577519434,1153.0963733771043
118.09261350213778,24.5364395396673,(control),0,2,1,0,0,1122.6591444669618,1766.7668769639301,1949.51025328871
118.10686000707744,24.510929800156422,(control),0,18,28,0,1,650.0594040939552,616.1675685903092,421.0564007202811
118.15587784577784,24.513901407490582,(control),0,9,10,3,0,94.31986002611964,75.39746444834455,1308.839207165899
118.14942737192432,24.486333961085816,(control),0,7,14,3,1,271.02846988019263,273.31707218142486,305.87769780932564
118.12268252731259,24.519916545051515,(control),0,21,11,1,1,400.19253637094954,1250.827900269347,330.3388550688071
118.11860318898061,24.441711489184605,(control),0,4,27,0,1,677.4324116293205,1049.7629285853284,3352.0002026981015
118.09503994699509,24.467890764704695,(control),0,10,61,2,2,421.6267588617021,589.18283634053,378.3465423289658
118.17789681700563,24.531512344903085,(control),0,12,10,0,0,402.52852698792765,313.072254010819,1076.9330067708183
118.16241818546415,24.461794231364497,(control),0,0,5,0,0,299.2608230688888,1925.223986690505,2844.088508629782
118.09253155850209,24.442912583392143,(control),0,0,15,0,0,508.15900556151183,663.3371848140494,1801.6271972075335
